employee_id,candidate_id,request_id,hospital_id,hospital_name,employee_name,email,phone,role,department,employment_type,license_state,license_status,hire_date,assignment_start_date,assignment_end_date,hourly_pay_rate,employment_status
EMP001424,CAN005559,REQ001949,223302,BOSTON CHILDREN'S HOSPITAL,Michael Hill,edwardsjasmine@example.org,702.225.1750x94221,Emergency Room Nurse,Emergency Department,Per Diem,MA,Active,2026-07-31,2025-09-11,2025-10-09,64.86,Active
EMP001425,CAN005562,REQ000106,220074,SOUTHCOAST HOSPITALS GROUP,Katherine Mejia,rachelcox@example.com,459-848-8475x55413,ICU Nurse,Intensive Care Unit,Per Diem,MA,Active,2026-07-31,2026-06-07,2026-08-02,78.49,Assignment Completed
EMP001426,CAN005565,REQ001828,221304,NORTH ADAMS REGIONAL HOSPITAL CORPORATION,Robert Mitchell,jamie35@example.org,(557)555-1420x338,Registered Nurse,General Nursing,Permanent Placement,MA,Active,2026-07-31,2026-06-03,2026-07-29,50.2,Assignment Completed
EMP001427,CAN005566,REQ001583,224018,ARBOUR HUMAN RESOURCE INSTITUTE,Katrina Harrington,ssmith@example.org,001-867-958-4576x9415,ICU Nurse,Intensive Care Unit,Travel Contract,MA,Active,2026-07-31,2026-01-30,2026-07-31,64.81,Active
EMP001428,CAN005576,REQ000777,220088,NEW ENGLAND BAPTIST HOSPITAL,Tina Robinson,jordanmiranda@example.net,684.753.7483x4483,ICU Nurse,Intensive Care Unit,Travel Contract,MA,Active,2026-07-31,2025-12-25,2026-02-19,76.76,Active
EMP001429,CAN005578,REQ001669,220008,STURDY MEMORIAL HOSPITAL,Karen Wilkerson,jacqueline57@example.com,+1-653-244-3467,Physical Therapist,Rehabilitation,Travel Contract,MA,Active,2026-07-31,2026-08-17,2026-09-14,59.42,Active
EMP001430,CAN005579,REQ001876,220177,NANTUCKET COTTAGE HOSPITAL,Brittany Roman,vnewman@example.com,447-868-6249,Physician,Medical Services,Per Diem,MA,Pending,2026-07-31,2026-03-10,2026-04-07,128.95,Active
EMP001431,CAN005581,REQ000964,220108,BETH ISRAEL DEACONESS HOSPITAL - MILTON,Brian Rodriguez,nicholas87@example.org,+1-470-878-8960x85223,Allied Health Professional,Allied Health,Travel Contract,MA,Active,2026-07-31,2026-04-05,2026-05-03,64.04,Active
EMP001432,CAN005584,REQ000598,22009F,NORTHAMPTON VA MEDICAL CENTER,Keith Wilson,morganperkins@example.com,(560)893-3317,Emergency Room Nurse,Emergency Department,Per Diem,MA,Active,2026-07-31,2026-03-17,2026-05-12,71.23,Active
EMP001433,CAN005594,REQ000927,223302,BOSTON CHILDREN'S HOSPITAL,Christopher Bennett,jaustin@example.net,(503)398-2002x844,Physician,Medical Services,Local Contract,MA,Active,2026-07-31,2025-10-06,2025-11-03,219.16,Active
EMP001434,CAN005595,REQ001253,220001,UMASS MEMORIAL HEALTHALLIANCE HOSPITALS,Amanda Barron,gonzalezsarah@example.org,939-236-3647x692,Allied Health Professional,Allied Health,Travel Contract,MA,Active,2026-07-31,2026-07-02,2026-12-31,50.67,Assignment Completed
EMP001435,CAN005598,REQ000318,220002,MOUNT AUBURN HOSPITAL,Kristi Acosta,derrickjoseph@example.net,(204)397-7638,Registered Nurse,General Nursing,Permanent Placement,MA,Active,2026-07-31,2026-03-19,2026-09-17,47.9,Active
EMP001436,CAN005601,REQ000252,220016,BAYSTATE FRANKLIN MEDICAL CENTER,Adam Mcdonald,robertjones@example.net,495-797-8214x12749,Registered Nurse,General Nursing,Permanent Placement,MA,Active,2026-07-31,2025-10-26,2025-11-23,46.29,Active
EMP001437,CAN005603,REQ000179,224045,HOSPITAL FOR BEHAVIORAL MEDICINE,Carlos Thomas,williamsrobert@example.com,+1-251-278-7125x801,Physical Therapist,Rehabilitation,Local Contract,MA,Active,2026-07-31,2026-05-28,2026-08-20,42.88,Active
EMP001438,CAN005612,REQ000520,220126,NORWOOD HOSPITAL,Marie Stone,matthew52@example.net,261-803-6916x28875,Emergency Room Nurse,Emergency Department,Local Contract,MA,Active,2026-07-31,2025-10-26,2026-01-18,60.09,Active
EMP001439,CAN005620,REQ000252,220016,BAYSTATE FRANKLIN MEDICAL CENTER,Tami Lewis,cynthiakeller@example.com,+1-389-256-0924x740,Registered Nurse,General Nursing,Permanent Placement,MA,Active,2026-07-31,2025-10-26,2025-11-23,64.33,Active
EMP001440,CAN005624,REQ000901,220046,BERKSHIRE MEDICAL CENTER,Nicole Pittman,robinsontara@example.com,639-307-6838,Emergency Room Nurse,Emergency Department,Permanent Placement,MA,Active,2026-07-31,2026-06-01,2026-06-29,68.26,Active
EMP001441,CAN005625,REQ000840,220033,NORTHEAST HOSPITAL CORPORATION,Jennifer Valdez,meyersrussell@example.net,793.880.6190x1552,Physician,Medical Services,Local Contract,MA,Active,2026-07-31,2025-11-12,2026-01-07,159.49,Active
EMP001442,CAN005626,REQ001461,220176,ST VINCENT HOSPITAL,Nicole Kennedy,gevans@example.net,(744)521-3170x589,Emergency Room Nurse,Emergency Department,Per Diem,MA,Active,2026-07-31,2025-10-25,2026-04-25,78.74,Active
EMP001443,CAN005629,REQ000277,220029,ANNA JAQUES HOSPITAL,Craig Gordon,andrewsdennis@example.com,548-230-6217x3922,Allied Health Professional,Allied Health,Travel Contract,MA,Active,2026-07-31,2025-09-01,2026-03-02,42.05,Assignment Completed
EMP001444,CAN005630,REQ000923,220090,MILFORD REGIONAL MEDICAL CENTER,Andrea Hess,kellycampos@example.org,370-938-4868,ICU Nurse,Intensive Care Unit,Travel Contract,MA,Active,2026-07-31,2025-10-09,2026-04-09,68.18,Active
EMP001445,CAN005633,REQ001572,224044,WESTBOROUGH BEHAVIORAL HEALTHCARE HOSPITAL LLC,Catherine Gonzales,michaelibarra@example.com,(823)220-6906,Emergency Room Nurse,Emergency Department,Per Diem,MA,Active,2026-07-31,2025-08-31,2026-03-01,58.2,Active
EMP001446,CAN005639,REQ001754,224038,"WALDEN BEHAVIORAL CARE, LLC",Samantha Evans,vholt@example.com,795.340.9270,Respiratory Therapist,Respiratory Care,Permanent Placement,MA,Active,2026-07-31,2026-03-26,2026-05-21,45.52,Active
EMP001447,CAN005640,REQ001476,224013,ARBOUR HOSPITAL,Michelle Wang,pattersonjessica@example.net,001-613-424-9069x07002,Respiratory Therapist,Respiratory Care,Permanent Placement,MA,Active,2026-07-31,2026-06-18,2026-09-10,56.41,Active
EMP001448,CAN005641,REQ000886,224032,WORCESTER RECOVERY CENTER AND HOSPITAL,Jonathan Clarke,scott85@example.org,001-563-515-8628x532,Emergency Room Nurse,Emergency Department,Travel Contract,MA,Active,2026-07-31,2025-10-26,2026-01-18,51.57,Assignment Completed
EMP001449,CAN005649,REQ001783,223300,FRANCISCAN CHILDREN'S HOSPITAL & REHAB CENTER,Michael White,davisrobert@example.org,851-567-2626x5961,Emergency Room Nurse,Emergency Department,Local Contract,MA,Active,2026-07-31,2026-07-27,2026-08-24,52.11,Assignment Completed
EMP001450,CAN005651,REQ000418,224046,MIRAVISTA BEHAVIORAL HEALTH CENTER,Eugene Ellis,calvin13@example.org,(583)848-4109,Emergency Room Nurse,Emergency Department,Local Contract,MA,Active,2026-07-31,2026-07-18,2027-01-16,61.64,Active
EMP001451,CAN005657,REQ000128,220001,UMASS MEMORIAL HEALTHALLIANCE HOSPITALS,Jennifer Cameron,lsantos@example.org,562.611.7864,Respiratory Therapist,Respiratory Care,Travel Contract,MA,Active,2026-07-31,2025-11-16,2026-03-08,43.23,Active
EMP001452,CAN005658,REQ001969,224023,WESTWOOD PEMBROKE HEALTH SYSTEMS,Jesus Avery,tyu@example.net,001-552-228-7363x792,Emergency Room Nurse,Emergency Department,Per Diem,MA,Active,2026-07-31,2026-03-01,2026-03-29,59.02,Active
EMP001453,CAN005661,REQ000501,220086,BETH ISRAEL DEACONESS MEDICAL CENTER,Joshua Brown,zacharydavis@example.com,503.316.5393,Emergency Room Nurse,Emergency Department,Permanent Placement,MA,Active,2026-07-31,2026-01-26,2026-07-27,71.35,Active
EMP001454,CAN005666,REQ000079,220031,BOSTON MEDICAL CENTER,Ryan Hall,bridget18@example.net,001-961-584-8332,Respiratory Therapist,Respiratory Care,Permanent Placement,MA,Active,2026-07-31,2026-04-20,2026-10-19,45.66,Active
EMP001455,CAN005668,REQ000865,220046,BERKSHIRE MEDICAL CENTER,Barbara Garcia,gsmith@example.com,(530)299-6543x175,ICU Nurse,Intensive Care Unit,Permanent Placement,MA,Active,2026-07-31,2026-03-19,2026-05-14,73.32,Assignment Completed
EMP001456,CAN005674,REQ001689,220077,BAYSTATE MEDICAL CENTER,Sara Bowman,vlong@example.com,(801)472-1982x1983,Respiratory Therapist,Respiratory Care,Per Diem,MA,Active,2026-07-31,2025-08-17,2025-12-07,46.38,Active
EMP001457,CAN005678,REQ000745,224039,WHITTIER PAVILION,Stephanie Nelson,christinemccarthy@example.com,647-472-4335x4484,Respiratory Therapist,Respiratory Care,Local Contract,MA,Active,2026-07-31,2026-04-21,2026-10-20,44.98,Active
EMP001458,CAN005680,REQ001195,224018,ARBOUR HUMAN RESOURCE INSTITUTE,Amanda Meadows,michaeljimenez@example.net,+1-929-384-2755,Laboratory Technician,Laboratory,Travel Contract,MA,Active,2026-07-31,2026-01-02,2026-03-27,33.1,Assignment Completed
EMP001459,CAN005681,REQ001365,220019,UMASS MEMORIAL HEALTH - HARRINGTON HOSPITAL,Logan Khan,bucksusan@example.net,(659)783-4696,Allied Health Professional,Allied Health,Local Contract,MA,Pending,2026-07-31,2026-02-02,2026-04-27,65.24,Active
EMP001460,CAN005685,REQ001847,220066,MERCY MEDICAL CTR,Jessica Barrett,qmurphy@example.com,763.461.4072,Registered Nurse,General Nursing,Per Diem,MA,Pending,2026-07-31,2025-12-08,2026-01-05,47.35,Active
EMP001461,CAN005692,REQ001695,220001,UMASS MEMORIAL HEALTHALLIANCE HOSPITALS,Helen Reese,mitchellmisty@example.net,411-287-9619,Physical Therapist,Rehabilitation,Travel Contract,MA,Active,2026-07-31,2026-07-01,2026-12-30,67.58,Active
EMP001462,CAN005697,REQ001393,224023,WESTWOOD PEMBROKE HEALTH SYSTEMS,Benjamin Wood,langjames@example.com,447-703-3730x522,Physical Therapist,Rehabilitation,Permanent Placement,MA,Active,2026-07-31,2026-01-09,2026-05-01,54.86,Active
EMP001463,CAN005698,REQ001242,224045,HOSPITAL FOR BEHAVIORAL MEDICINE,Justin Jones,anthony56@example.net,001-482-263-2820x7067,Allied Health Professional,Allied Health,Per Diem,MA,Active,2026-07-31,2025-11-09,2026-02-01,57.05,Active
EMP001464,CAN005699,REQ000258,224038,"WALDEN BEHAVIORAL CARE, LLC",Juan Reyes,millerkristen@example.net,7944837029,Emergency Room Nurse,Emergency Department,Permanent Placement,MA,Active,2026-07-31,2026-04-12,2026-10-11,75.65,Active
EMP001465,CAN005705,REQ000638,223302,BOSTON CHILDREN'S HOSPITAL,Shirley Woodard,adamleach@example.net,550.967.2090x11913,Registered Nurse,General Nursing,Local Contract,MA,Active,2026-07-31,2026-05-02,2026-07-25,49.97,Active
EMP001466,CAN005706,REQ001148,224032,WORCESTER RECOVERY CENTER AND HOSPITAL,Kevin Moore,william02@example.net,+1-810-887-8704x4855,Emergency Room Nurse,Emergency Department,Per Diem,MA,Active,2026-07-31,2025-11-06,2026-02-26,62.46,Active
EMP001467,CAN005708,REQ000908,220002,MOUNT AUBURN HOSPITAL,David Lin,veronica24@example.com,7156980728,Allied Health Professional,Allied Health,Travel Contract,MA,Pending,2026-07-31,2025-08-18,2025-11-17,50.75,Active
EMP001468,CAN005712,REQ000452,220024,HOLYOKE MEDICAL CENTER,Jerry Morris,plane@example.org,+1-896-383-3093x35329,Physical Therapist,Rehabilitation,Permanent Placement,MA,Active,2026-07-31,2025-12-04,2026-03-26,55.73,Active
EMP001469,CAN005715,REQ001963,220088,NEW ENGLAND BAPTIST HOSPITAL,Levi Thompson,autumnbennett@example.org,910-931-6708x61890,Emergency Room Nurse,Emergency Department,Local Contract,MA,Active,2026-07-31,2026-05-01,2026-07-24,74.0,Active
EMP001470,CAN005735,REQ001824,220176,ST VINCENT HOSPITAL,Amanda Johnson,ehowell@example.net,+1-325-782-7340x0955,Laboratory Technician,Laboratory,Permanent Placement,MA,Active,2026-07-31,2025-11-19,2026-05-20,34.15,Active
EMP001471,CAN005737,REQ000791,220060,BETH ISRAEL DEACONESS HOSPITAL PLYMOUTH,Michael Murphy,ashley49@example.com,001-901-985-3873x763,Emergency Room Nurse,Emergency Department,Per Diem,MA,Active,2026-07-31,2026-01-31,2026-03-28,49.15,Active
EMP001472,CAN005738,REQ001333,220015,"COOLEY DICKINSON HOSPITAL INC,THE",Joyce Robbins,stevencarter@example.net,001-570-690-8362x754,ICU Nurse,Intensive Care Unit,Travel Contract,MA,Active,2026-07-31,2026-04-10,2026-06-05,66.97,Active
EMP001473,CAN005739,REQ001190,220108,BETH ISRAEL DEACONESS HOSPITAL - MILTON,Joe Moore,khowell@example.com,+1-683-837-2619,Respiratory Therapist,Respiratory Care,Permanent Placement,MA,Active,2026-07-31,2025-08-24,2025-11-16,44.59,Active
EMP001474,CAN005741,REQ000454,220111,GOOD SAMARITAN MEDICAL CENTER,Laurie Brown,johnathanhernandez@example.com,381.217.3712x383,Respiratory Therapist,Respiratory Care,Travel Contract,MA,Active,2026-07-31,2025-11-16,2026-01-11,56.7,Active
EMP001475,CAN005742,REQ001858,224021,ARBOUR-FULLER HOSPITAL,James Garcia,murphysabrina@example.org,(436)464-2774x215,Physical Therapist,Rehabilitation,Local Contract,MA,Expired,2026-07-31,2025-09-23,2026-03-24,57.31,Active
EMP001476,CAN005744,REQ000889,221303,ATHOL MEMORIAL HOSPITAL,Gregory Hicks,gary75@example.com,875.540.6824,Travel Nurse,Travel Nursing,Local Contract,MA,Active,2026-07-31,2025-09-07,2025-11-02,56.49,Active
EMP001477,CAN005749,REQ000556,220066,MERCY MEDICAL CTR,Brian Farmer,daviskristy@example.com,348-572-9276,Registered Nurse,General Nursing,Travel Contract,MA,Active,2026-07-31,2025-10-02,2026-01-01,64.52,Active
EMP001478,CAN005751,REQ001720,220077,BAYSTATE MEDICAL CENTER,Timothy Bryant,greendaniel@example.org,584.310.4679x556,Emergency Room Nurse,Emergency Department,Travel Contract,MA,Expired,2026-07-31,2026-06-13,2026-09-12,69.58,Assignment Completed
EMP001479,CAN005759,REQ000152,220063,LOWELL GENERAL HOSPITAL,Douglas Martin,christopher74@example.com,963-768-9244x526,Allied Health Professional,Allied Health,Travel Contract,MA,Active,2026-07-31,2026-02-25,2026-04-22,41.03,Assignment Completed
EMP001480,CAN005760,REQ000654,221300,MARTHA'S VINEYARD HOSPITAL INC,Roberto Walker,hunter53@example.org,4416788105,Emergency Room Nurse,Emergency Department,Permanent Placement,MA,Active,2026-07-31,2026-01-16,2026-02-13,51.41,Active
EMP001481,CAN005770,REQ001122,224021,ARBOUR-FULLER HOSPITAL,Christine Hatfield,zacharylopez@example.net,885-834-9484x13529,Respiratory Therapist,Respiratory Care,Travel Contract,MA,Active,2026-07-31,2025-10-31,2026-01-23,58.58,On Leave
EMP001482,CAN005771,REQ001063,220011,CAMBRIDGE HEALTH ALLIANCE,Diane Ford,davischarles@example.net,(968)461-5344x143,Physical Therapist,Rehabilitation,Local Contract,MA,Active,2026-07-31,2026-09-06,2027-03-07,63.28,Active
EMP001483,CAN005780,REQ000788,220033,NORTHEAST HOSPITAL CORPORATION,Alexander Harvey,lisathompson@example.net,374-806-5756,Physical Therapist,Rehabilitation,Per Diem,MA,Active,2026-07-31,2026-08-18,2026-12-08,53.23,Active
EMP001484,CAN005790,REQ001328,220008,STURDY MEMORIAL HOSPITAL,William Baker,madisonperez@example.org,(751)397-6873x503,Physical Therapist,Rehabilitation,Per Diem,MA,Active,2026-07-31,2026-07-02,2026-10-22,68.77,Active
EMP001485,CAN005798,REQ000270,220030,BAYSTATE WING HOSPITAL,Taylor Burgess,hamiltonandrea@example.net,952.400.7868,Radiologic Technologist,Radiology,Local Contract,MA,Active,2026-07-31,2026-04-30,2026-07-23,58.53,Active
EMP001486,CAN005802,REQ001123,224028,DR JOHN C CORRIGAN MENTAL HEALTH CENTER,Nathan Rodgers,henrypowers@example.com,+1-891-544-3014x387,Travel Nurse,Travel Nursing,Permanent Placement,MA,Active,2026-07-31,2026-01-20,2026-03-17,80.29,Active
EMP001487,CAN005803,REQ001842,220090,MILFORD REGIONAL MEDICAL CENTER,Judy Parker,courtney45@example.net,+1-223-533-6419x0937,Registered Nurse,General Nursing,Permanent Placement,MA,Active,2026-07-31,2026-08-05,2026-09-30,40.16,Active
EMP001488,CAN005811,REQ000837,221303,ATHOL MEMORIAL HOSPITAL,Brianna Blackburn,angela92@example.net,001-955-945-3499x7292,Laboratory Technician,Laboratory,Per Diem,MA,Active,2026-07-31,2026-03-26,2026-04-23,28.3,Active
EMP001489,CAN005812,REQ000133,224032,WORCESTER RECOVERY CENTER AND HOSPITAL,Heather Roberts,thomaskatie@example.com,+1-755-572-3255x097,Allied Health Professional,Allied Health,Permanent Placement,MA,Active,2026-07-31,2026-01-01,2026-03-26,65.98,Active
EMP001490,CAN005815,REQ001219,224046,MIRAVISTA BEHAVIORAL HEALTH CENTER,Bonnie Smith,jakeanderson@example.com,922-499-1724x4014,Registered Nurse,General Nursing,Permanent Placement,MA,Active,2026-07-31,2026-03-07,2026-09-05,40.23,Active
EMP001491,CAN005819,REQ000923,220090,MILFORD REGIONAL MEDICAL CENTER,Peter Carter,xdavis@example.com,703.841.4247x993,ICU Nurse,Intensive Care Unit,Travel Contract,MA,Active,2026-07-31,2025-10-09,2026-04-09,50.6,Active
EMP001492,CAN005821,REQ001666,224038,"WALDEN BEHAVIORAL CARE, LLC",Gabriella Rivera,martinrobert@example.net,(644)934-7067,Physician,Medical Services,Permanent Placement,MA,Active,2026-07-31,2025-11-26,2026-05-27,212.15,Assignment Completed
EMP001493,CAN005824,REQ001850,220071,MASSACHUSETTS GENERAL HOSPITAL,James Torres,melaniehernandez@example.com,(965)818-8222x2615,Physical Therapist,Rehabilitation,Local Contract,MA,Active,2026-07-31,2026-06-30,2026-10-20,42.66,Active
EMP001494,CAN005840,REQ001970,220071,MASSACHUSETTS GENERAL HOSPITAL,Nicole Davis,nicholas14@example.com,(469)869-1591x404,Respiratory Therapist,Respiratory Care,Local Contract,MA,Active,2026-07-31,2026-03-31,2026-06-23,59.64,Active
EMP001495,CAN005842,REQ001751,220086,BETH ISRAEL DEACONESS MEDICAL CENTER,Joshua Mcmahon,thompsonclifford@example.net,001-604-854-5920x8818,Physician,Medical Services,Permanent Placement,MA,Active,2026-07-31,2025-10-29,2026-01-28,125.17,Active
EMP001496,CAN005854,REQ000676,220063,LOWELL GENERAL HOSPITAL,Kristen Perkins,qgutierrez@example.net,001-849-612-6044x325,Allied Health Professional,Allied Health,Permanent Placement,MA,Active,2026-07-31,2026-06-27,2026-12-26,60.17,Assignment Completed
EMP001497,CAN005855,REQ001528,220090,MILFORD REGIONAL MEDICAL CENTER,Alexis Cobb,peaton@example.net,5013447622,Laboratory Technician,Laboratory,Travel Contract,MA,Active,2026-07-31,2026-02-03,2026-05-26,42.52,Active
EMP001498,CAN005858,REQ001203,220065,BAYSTATE NOBLE HOSPITAL,Amanda Key,kimberlymartinez@example.net,6569802853,Physical Therapist,Rehabilitation,Per Diem,MA,Active,2026-07-31,2026-02-09,2026-05-11,49.41,Active
EMP001499,CAN005863,REQ001699,223300,FRANCISCAN CHILDREN'S HOSPITAL & REHAB CENTER,Richard Garcia,jacqueline67@example.org,(633)833-4189x20914,Physician,Medical Services,Travel Contract,MA,Active,2026-07-31,2026-06-30,2026-10-20,189.95,Active
EMP001500,CAN005871,REQ000836,220175,METROWEST MEDICAL CENTER,Jonathan Johnson,escott@example.net,(615)507-2589x7740,Travel Nurse,Travel Nursing,Per Diem,MA,Active,2026-07-31,2026-07-04,2026-08-29,57.1,Active
EMP001501,CAN005872,REQ001126,220024,HOLYOKE MEDICAL CENTER,Patricia Hill,fbrown@example.org,313.409.1845x14309,Radiologic Technologist,Radiology,Permanent Placement,MA,Active,2026-07-31,2026-05-10,2026-08-30,61.31,Active
EMP001502,CAN005873,REQ001119,220010,MERRIMACK HEALTH LAWRENCE HOSPITAL,Lisa Cannon,qunderwood@example.org,853-359-0550x424,Travel Nurse,Travel Nursing,Local Contract,MA,Active,2026-07-31,2026-02-04,2026-05-06,87.22,Active
EMP001503,CAN005874,REQ001010,220029,ANNA JAQUES HOSPITAL,Miss Caitlyn Guerrero,yjohnson@example.net,663.566.7237x478,Allied Health Professional,Allied Health,Permanent Placement,MA,Active,2026-07-31,2026-07-26,2027-01-24,36.98,Active
EMP001504,CAN005877,REQ000543,220080,HOLY FAMILY HOSPITAL,Sara Soto,rita30@example.net,805.623.2635,Allied Health Professional,Allied Health,Permanent Placement,MA,Active,2026-07-31,2026-07-19,2026-09-13,60.87,Assignment Completed
EMP001505,CAN005887,REQ000215,224040,DR SOLOMON CARTER FULLER MENTAL HEALTH CENTER,Luke Christian,gwheeler@example.org,430-999-8786,Allied Health Professional,Allied Health,Travel Contract,MA,Active,2026-07-31,2026-06-11,2026-09-10,35.37,Active
EMP001506,CAN005892,REQ000886,224032,WORCESTER RECOVERY CENTER AND HOSPITAL,Teresa Bates,davidmorales@example.org,(844)987-4111,Emergency Room Nurse,Emergency Department,Travel Contract,MA,Active,2026-07-31,2025-10-26,2026-01-18,66.48,Active
EMP001507,CAN005900,REQ000965,224021,ARBOUR-FULLER HOSPITAL,Bridget Love,hcannon@example.com,2678070393,Physician,Medical Services,Travel Contract,MA,Pending,2026-07-31,2025-11-07,2026-05-08,135.19,Active
EMP001508,CAN005901,REQ001429,224046,MIRAVISTA BEHAVIORAL HEALTH CENTER,Michael Green,wperry@example.com,511-702-0861x3833,ICU Nurse,Intensive Care Unit,Travel Contract,MA,Active,2026-07-31,2026-03-17,2026-07-07,81.73,Active
EMP001509,CAN005905,REQ001387,224013,ARBOUR HOSPITAL,Carol Arias,alex91@example.net,322-736-1636x435,Radiologic Technologist,Radiology,Per Diem,MA,Active,2026-07-31,2026-03-06,2026-05-29,54.09,Active
EMP001510,CAN005907,REQ001487,220177,NANTUCKET COTTAGE HOSPITAL,Jacob Logan,joshua58@example.com,001-527-858-1491x1715,Emergency Room Nurse,Emergency Department,Local Contract,MA,Active,2026-07-31,2026-05-23,2026-07-18,50.03,Active
EMP001511,CAN005908,REQ001926,221300,MARTHA'S VINEYARD HOSPITAL INC,Sharon Cochran DVM,ronaldstephenson@example.com,(938)553-4021,Radiologic Technologist,Radiology,Travel Contract,MA,Active,2026-07-31,2026-06-15,2026-09-07,44.74,Active
